"year" "state" "event.type" "impact.type" "latitude" "longitude" "impact.value"
2002 "OR" "HAIL" "Injuries" 44.55 -118.12 2
2002 "OR" "THUNDERSTORM WIND" "Property damages" 45.315 -117.77 2000
2002 "OR" "TORNADO" "Property damages" 42.03 -124.17 5e+05
2002 "PA" "HAIL" "Property damages" 41.632243902439 -79.9427804878049 205000
2002 "PA" "THUNDERSTORM WIND" "Fatalities" 40.23 -79.42 2
2002 "PA" "THUNDERSTORM WIND" "Injuries" 40.2696774193548 -79.2483870967742 62
2002 "PA" "THUNDERSTORM WIND" "Property damages" 40.3815829126214 -79.4773809708738 12875000
2002 "PA" "TORNADO" "Fatalities" 41.15 -80.28 1
2002 "PA" "TORNADO" "Injuries" 41.0785714285714 -80.1447619047619 21
2002 "PA" "TORNADO" "Property damages" 40.8171413934426 -79.1878176229508 4880000
2002 "RI" "THUNDERSTORM WIND" "Property damages" 41.41625 -71.355625 16000
2002 "SC" "HAIL" "Property damages" 34.3894411177645 -83.1179441117765 501000
2002 "SC" "THUNDERSTORM WIND" "Fatalities" 35.03 -80.59 1
2002 "SC" "THUNDERSTORM WIND" "Injuries" 33.3 -80.52 1
2002 "SC" "THUNDERSTORM WIND" "Property damages" 34.39375 -81.687174796748 984000
2002 "SC" "TORNADO" "Injuries" 33.376 -79.802 10
2002 "SC" "TORNADO" "Property damages" 33.5339685658153 -79.9504322200393 1018000
2002 "SD" "HAIL" "Injuries" 43.8166666666667 -97.88 3
2002 "SD" "HAIL" "Property damages" 43.6161576145696 -97.8422772497247 4950050
2002 "SD" "HAIL" "Crop damages" 42.8072727272727 -97.9609090909091 110000
2002 "SD" "THUNDERSTORM WIND" "Property damages" 43.9990218477795 -98.2555276310153 7003000
2002 "SD" "TORNADO" "Property damages" 43.0809900990099 -99.1011881188119 1010000
2002 "SL" "MARINE THUNDERSTORM WIND RIP CURRENT" "Property damages" 44.42 -75.3 15000
2002 "TN" "HAIL" "Property damages" 35.9119469759735 -83.4085471115463 132770
2002 "TN" "THUNDERSTORM WIND" "Injuries" 36.11 -82.8725 4
2002 "TN" "THUNDERSTORM WIND" "Property damages" 35.5944662728397 -86.2394202500343 7279000
2002 "TN" "THUNDERSTORM WIND" "Crop damages" 35.6916447368421 -83.6705921052632 152000
2002 "TN" "TORNADO" "Fatalities" 35.7988235294118 -85.5223529411765 17
2002 "TN" "TORNADO" "Injuries" 35.6139316239316 -85.7209401709402 117
2002 "TN" "TORNADO" "Property damages" 35.5188060868519 -87.9525345843859 16626000
2002 "TX" "HAIL" "Injuries" 30.025 -99.035 22
2002 "TX" "HAIL" "Property damages" 31.8133183108357 -100.183152774468 46153000
2002 "TX" "HAIL" "Crop damages" 33.0494876195146 -101.818820789409 20395000
2002 "TX" "THUNDERSTORM WIND" "Fatalities" 31.245 -97.295 2
2002 "TX" "THUNDERSTORM WIND" "Injuries" 29.4247058823529 -98.3214705882353 34
2002 "TX" "THUNDERSTORM WIND" "Property damages" 31.1724236275952 -98.5803005742036 21666530
2002 "TX" "THUNDERSTORM WIND" "Crop damages" 32.10750287687 -100.99084004603 4345000
2002 "TX" "TORNADO" "Fatalities" 32.1066666666667 -100.13 3
2002 "TX" "TORNADO" "Injuries" 29.0565277777778 -97.6575 72
2002 "TX" "TORNADO" "Property damages" 28.1151965841606 -97.3753074111 103810500
2002 "TX" "TORNADO" "Crop damages" 29.16 -98.52 50000
2002 "UT" "THUNDERSTORM WIND" "Property damages" 39.5713580246914 -110.70950617284 405000
2002 "UT" "THUNDERSTORM WIND" "Crop damages" 40.317027027027 -111.427567567568 37000
2002 "UT" "TORNADO" "Property damages" 39.16 -111.38 2e+06
2002 "UT" "TORNADO" "Crop damages" 39.16 -111.38 1e+05
2002 "VA" "HAIL" "Property damages" 36.8999109311741 -78.4215222672065 617500
2002 "VA" "THUNDERSTORM WIND" "Fatalities" 37.16 -79.57 1
2002 "VA" "THUNDERSTORM WIND" "Injuries" 37.8144444444444 -78.0622222222222 9
2002 "VA" "THUNDERSTORM WIND" "Property damages" 37.9874443161195 -78.0696007259528 4242700
2002 "VA" "TORNADO" "Injuries" 37.2029411764706 -78.7623529411765 17
2002 "VA" "TORNADO" "Property damages" 37.3325044349369 -78.9357487216947 9583000
2002 "VT" "THUNDERSTORM WIND" "Property damages" 43.9110394265233 -72.6383154121864 279000
2002 "VT" "TORNADO" "Property damages" 42.9644117647059 -72.6279411764706 102000
2002 "WA" "THUNDERSTORM WIND" "Property damages" 46.1393341708543 -119.040716080402 796000
2002 "WI" "HAIL" "Property damages" 44.1142082541406 -88.291625938999 5524500
2002 "WI" "HAIL" "Crop damages" 43.1284234234234 -89.4886936936937 111000
2002 "WI" "THUNDERSTORM WIND" "Fatalities" 44.04 -89.17 1
2002 "WI" "THUNDERSTORM WIND" "Injuries" 44.285 -90.245 2
2002 "WI" "THUNDERSTORM WIND" "Property damages" 43.1106474952933 -88.3454998338809 10835600
2002 "WI" "THUNDERSTORM WIND" "Crop damages" 44.5140950920245 -91.4333742331288 652000
2002 "WI" "TORNADO" "Injuries" 45.224 -90.9656666666667 30
2002 "WI" "TORNADO" "Property damages" 45.1733909188198 -90.8154884574224 32705000
2002 "WI" "TORNADO" "Crop damages" 44.6410810810811 -90.037027027027 37000
2002 "WV" "HAIL" "Property damages" 37.5937665463297 -81.1000962695548 831000
2002 "WV" "THUNDERSTORM WIND" "Fatalities" 39.15 -77.49 1
2002 "WV" "THUNDERSTORM WIND" "Injuries" 37.37 -81.07 1
2002 "WV" "THUNDERSTORM WIND" "Property damages" 38.9880873812038 -80.2242779831045 757600
2002 "WV" "TORNADO" "Property damages" 39.44 -80.43 1e+05
2002 "WY" "HAIL" "Property damages" 41.08 -104.49 3e+07
2002 "WY" "THUNDERSTORM WIND" "Property damages" 44.0059104477612 -104.991970149254 167500
2002 "WY" "TORNADO" "Property damages" 41.11 -104.27 30000
2003 "AL" "HAIL" "Property damages" 32.4514202443672 -86.8331969510145 8921000
2003 "AL" "THUNDERSTORM WIND" "Injuries" 32.786 -86.684 5
2003 "AL" "THUNDERSTORM WIND" "Property damages" 32.9735308301757 -86.3759059593524 5806000
2003 "AL" "TORNADO" "Injuries" 33.7375 -85.8975 8
2003 "AL" "TORNADO" "Property damages" 33.7124787720444 -86.6752351404311 3062000
2003 "AL" "TORNADO" "Crop damages" 33.4852941176471 -85.5 17000
2003 "AR" "HAIL" "Injuries" 33.13 -93.1 3
2003 "AR" "HAIL" "Property damages" 36.0360603126247 -94.0943213423584 50137430
2003 "AR" "THUNDERSTORM WIND" "Injuries" 34.2 -91.755 2
2003 "AR" "THUNDERSTORM WIND" "Property damages" 35.2140367251699 -93.0110449426803 2464250
2003 "AR" "TORNADO" "Injuries" 35.2245454545454 -91.7018181818182 11
2003 "AR" "TORNADO" "Property damages" 34.5694439421338 -90.9267811934901 2212000
2003 "AZ" "HAIL" "Property damages" 32.118 -110.806 50000
2003 "AZ" "THUNDERSTORM WIND" "Property damages" 32.7018488081262 -110.897573885968 1959100
2003 "AZ" "THUNDERSTORM WIND" "Crop damages" 33.02 -109.58 1e+05
2003 "CA" "HAIL" "Property damages" 33.5872627235213 -118.11863823934 3635000
2003 "CA" "HAIL" "Crop damages" 35.63 -118.613333333333 30000
2003 "CA" "THUNDERSTORM WIND" "Property damages" 38.7608490566038 -120.633899371069 318000
2003 "CO" "HAIL" "Property damages" 37.956678578519 -105.198225134008 5037000
2003 "CO" "HAIL" "Crop damages" 37.3158064516129 -108.438387096774 155000
2003 "CO" "THUNDERSTORM WIND" "Property damages" 38.4647058823529 -104.164705882353 170000
2003 "CO" "TORNADO" "Property damages" 37.21 -102.46 125000
2003 "CT" "THUNDERSTORM WIND" "Property damages" 41.4232258064516 -72.5103225806452 31000
2003 "DC" "THUNDERSTORM WIND" "Injuries" 38.53 -76.8 8
2003 "DC" "THUNDERSTORM WIND" "Property damages" 38.5120853080569 -76.6118957345972 633000
2003 "FL" "HAIL" "Property damages" 28.69875 -83.165625 80000
2003 "FL" "THUNDERSTORM WIND" "Injuries" 28.754 -81.8453333333333 15
2003 "FL" "THUNDERSTORM WIND" "Property damages" 29.4032515844585 -84.393168917057 3629000
2003 "FL" "THUNDERSTORM WIND" "Crop damages" 28.2905263157895 -82.2336842105263 95000
2003 "FL" "TORNADO" "Fatalities" 25.46 -80.12 1
2003 "FL" "TORNADO" "Injuries" 26.4253333333333 -80.3975555555556 45
2003 "FL" "TORNADO" "Property damages" 26.4545443551966 -80.1451189313926 90136000
2003 "GA" "HAIL" "Property damages" 34.0122222222222 -84.7261111111111 180000
2003 "GA" "THUNDERSTORM WIND" "Fatalities" 33.204 -84.13 5
2003 "GA" "THUNDERSTORM WIND" "Injuries" 33.8552380952381 -84.1728571428572 21
2003 "GA" "THUNDERSTORM WIND" "Property damages" 33.1401634136897 -84.1431740545812 6973100
2003 "GA" "TORNADO" "Fatalities" 31.1466666666667 -84.1133333333333 6
2003 "GA" "TORNADO" "Injuries" 31.2817840375587 -84.0888732394366 213
2003 "GA" "TORNADO" "Property damages" 31.5600090176408 -83.955726765485 8871500
2003 "GA" "TORNADO" "Crop damages" 33.344 -82.368 2500
2003 "IA" "HAIL" "Injuries" 42.11 -94.57 88
2003 "IA" "HAIL" "Property damages" 40.8933698847257 -91.3999120607344 65300750
2003 "IA" "HAIL" "Crop damages" 41.8610680413853 -93.0638022704412 1391800
2003 "IA" "THUNDERSTORM WIND" "Injuries" 42.595 -93.295 2
2003 "IA" "THUNDERSTORM WIND" "Property damages" 41.736290181712 -91.5488624218532 18834750
2003 "IA" "THUNDERSTORM WIND" "Crop damages" 41.4413814775288 -91.8605715640934 843300
2003 "IA" "TORNADO" "Property damages" 41.2905716564743 -91.445408136134 7522000
2003 "IA" "TORNADO" "Crop damages" 41.7752083333333 -91.9783333333333 144000
2003 "ID" "THUNDERSTORM WIND" "Property damages" 44.8748547717842 -115.744232365145 241000
2003 "IL" "HAIL" "Injuries" 41.21 -88.51 1
2003 "IL" "HAIL" "Property damages" 40.6887839935606 -90.5056718219974 17393000
2003 "IL" "HAIL" "Crop damages" 41.414190647482 -89.4533992805755 556000
2003 "IL" "THUNDERSTORM WIND" "Injuries" 40.1115384615385 -89.2338461538461 13
2003 "IL" "THUNDERSTORM WIND" "Property damages" 41.2361478409368 -89.8481899725968 88128500
2003 "IL" "THUNDERSTORM WIND" "Crop damages" 41.0482030862577 -90.1687535369447 34281000
2003 "IL" "TORNADO" "Fatalities" 37.15 -88.79 2
2003 "IL" "TORNADO" "Injuries" 38.9086585365854 -89.2037804878049 82
2003 "IL" "TORNADO" "Property damages" 39.1083640380367 -88.9298334453943 52055000
2003 "IL" "TORNADO" "Crop damages" 41.1555555555556 -89.4536111111111 72000
2003 "IN" "THUNDERSTORM WIND" "Fatalities" 41.08 -86.13 1
2003 "IN" "THUNDERSTORM WIND" "Injuries" 39.2333333333333 -86.2283333333333 6
2003 "IN" "THUNDERSTORM WIND" "Property damages" 39.5971677852349 -86.4274765100671 2235000
2003 "IN" "TORNADO" "Property damages" 39.4474576271186 -86.1077627118644 737500
2003 "IN" "TORNADO" "Crop damages" 40.04 -86.16 5000
2003 "KS" "HAIL" "Property damages" 38.000775306254 -98.1304900064475 6204000
2003 "KS" "HAIL" "Crop damages" 39.2604438280166 -98.7816920943135 1442000
2003 "KS" "THUNDERSTORM WIND" "Injuries" 37.9644444444444 -96.47 9
2003 "KS" "THUNDERSTORM WIND" "Property damages" 37.2689838784788 -99.5627997782459 11273750
2003 "KS" "TORNADO" "Fatalities" 37.6225 -94.73625 8
2003 "KS" "TORNADO" "Injuries" 38.0084523809524 -94.7783333333333 84
2003 "KS" "TORNADO" "Property damages" 37.9641108724696 -96.3121503103279 59131000
2003 "KS" "TORNADO" "Crop damages" 37.1880937638213 -94.9021539141973 2261000
2003 "KY" "HAIL" "Injuries" 37.01 -88.41 1
2003 "KY" "HAIL" "Property damages" 37.0142566150774 -88.3394541521052 30045000
2003 "KY" "HAIL" "Crop damages" 37.16 -86.15 1000
2003 "KY" "THUNDERSTORM WIND" "Injuries" 37.202 -85.844 5
2003 "KY" "THUNDERSTORM WIND" "Property damages" 36.9859142115828 -85.5921127395921 3303010
2003 "KY" "THUNDERSTORM WIND" "Crop damages" 37.8795454545455 -84.5172727272727 110000
2003 "KY" "TORNADO" "Fatalities" 37.38 -83.7333333333333 3
2003 "KY" "TORNADO" "Injuries" 37.7693023255814 -84.4467441860465 43
2003 "KY" "TORNADO" "Property damages" 37.6224326232788 -84.6836000941509 25491000
2003 "LA" "HAIL" "Property damages" 31.2235882352941 -91.1370588235294 170000
2003 "LA" "THUNDERSTORM WIND" "Property damages" 30.7205787433517 -91.6059487965384 2773250
2003 "LA" "TORNADO" "Injuries" 30.7038461538462 -91.7923076923077 13
2003 "LA" "TORNADO" "Property damages" 30.4311092557252 -91.3433039122137 4192000
2003 "MA" "THUNDERSTORM WIND" "Property damages" 42.1347161572052 -71.5358951965065 229000
2003 "MD" "THUNDERSTORM WIND" "Property damages" 38.6615623626615 -76.5251190999385 1137700
2003 "MD" "TORNADO" "Property damages" 38.8517594972865 -76.8919251642388 1750500
2003 "MI" "HAIL" "Injuries" 43.1 -85.15 1
2003 "MI" "HAIL" "Property damages" 42.6743480492813 -85.0889630390144 1948000
2003 "MI" "HAIL" "Crop damages" 42.7429045643154 -85.0360580912863 1205000
2003 "MI" "THUNDERSTORM WIND" "Injuries" 41.614 -85.29 5
2003 "MI" "THUNDERSTORM WIND" "Property damages" 42.7997984967216 -84.8607964177195 1563250
2003 "MI" "THUNDERSTORM WIND" "Crop damages" 42.5939534883721 -85.2018604651163 215000
2003 "MI" "TORNADO" "Injuries" 42.4 -84.1 2
2003 "MI" "TORNADO" "Property damages" 42.3644644644645 -84.4197897897898 1998000
2003 "MI" "TORNADO" "Crop damages" 42.295 -84.605 4e+05
2003 "MN" "HAIL" "Injuries" 47.54 -91.21 1
2003 "MN" "HAIL" "Property damages" 44.8604074979625 -93.7030480847596 306750
2003 "MN" "HAIL" "Crop damages" 45.577965615372 -95.4410002587079 21259500
2003 "MN" "THUNDERSTORM WIND" "Fatalities" 47.59 -91.53 1
2003 "MN" "THUNDERSTORM WIND" "Injuries" 46.016 -94.022 5
2003 "MN" "THUNDERSTORM WIND" "Property damages" 44.4505934556834 -94.3508957675149 8372150
2003 "MN" "THUNDERSTORM WIND" "Crop damages" 44.4161496431757 -94.4275546387154 4484000
2003 "MN" "TORNADO" "Injuries" 44.43 -94.37 5
2003 "MN" "TORNADO" "Property damages" 44.4179949367089 -94.3072303797468 19750000
2003 "MO" "HAIL" "Property damages" 38.3332148095679 -93.1594975502285 18550710
2003 "MO" "HAIL" "Crop damages" 40.3571428571429 -91.51 7000
2003 "MO" "THUNDERSTORM WIND" "Fatalities" 38.34 -94.12 1
2003 "MO" "THUNDERSTORM WIND" "Injuries" 38.36 -92.139 10
2003 "MO" "THUNDERSTORM WIND" "Property damages" 38.6881967213115 -91.8921761491482 1555500
2003 "MO" "THUNDERSTORM WIND" "Crop damages" 40.2106701030928 -91.2821237113402 4850000
2003 "MO" "TORNADO" "Fatalities" 37.1373684210526 -93.5963157894737 19
2003 "MO" "TORNADO" "Injuries" 37.4197076023392 -93.5936257309941 171
2003 "MO" "TORNADO" "Property damages" 38.0739168150522 -93.855214703437 284450500
2003 "MO" "TORNADO" "Crop damages" 37.3957142857143 -93.8157142857143 7e+06
2003 "MS" "HAIL" "Property damages" 32.0207902178803 -89.8985571928553 3422980
2003 "MS" "THUNDERSTORM WIND" "Property damages" 32.8130518242123 -89.5791272802653 12060000
2003 "MS" "TORNADO" "Injuries" 32.4308333333333 -89.5316666666667 24
2003 "MS" "TORNADO" "Property damages" 32.2196327278384 -89.885536217356 57859000
2003 "MT" "HAIL" "Injuries" 48.1 -106.38 1
2003 "MT" "HAIL" "Property damages" 47.51 -111.21 10000
2003 "MT" "HAIL" "Crop damages" 47.4890476190476 -111.227142857143 21000
2003 "MT" "THUNDERSTORM WIND" "Injuries" 47.115 -109.51 2
2003 "MT" "THUNDERSTORM WIND" "Property damages" 47.3642567567568 -107.593378378378 740000
2003 "MT" "THUNDERSTORM WIND" "Crop damages" 47 -104.53 120000
2003 "NC" "HAIL" "Property damages" 34.8284210526316 -80.1528974498101 9215000
2003 "NC" "HAIL" "Crop damages" 35.2088598705147 -81.9423054976407 4556500
2003 "NC" "THUNDERSTORM WIND" "Injuries" 35.0633333333333 -79.6691666666667 12
2003 "NC" "THUNDERSTORM WIND" "Property damages" 34.9793173076923 -79.6453493589744 3120000
2003 "NC" "TORNADO" "Injuries" 36.31 -76.11 2
2003 "NC" "TORNADO" "Property damages" 35.3800130847236 -80.0886980700033 3057000
2003 "NC" "TORNADO" "Crop damages" 35.5214184397163 -76.4441843971631 1410000
2003 "ND" "HAIL" "Property damages" 47.0815079365079 -96.5776984126984 1260000
2003 "ND" "HAIL" "Crop damages" 46.17 -97.67 26500000
2003 "ND" "THUNDERSTORM WIND" "Injuries" 47.05 -96.56 1
2003 "ND" "THUNDERSTORM WIND" "Property damages" 46.8743619246862 -97.4797088563459 5736000
2003 "ND" "THUNDERSTORM WIND" "Crop damages" 46.0228571428571 -97.5514285714286 17500000
2003 "ND" "TORNADO" "Injuries" 47.35 -101 1
2003 "ND" "TORNADO" "Property damages" 47.35 -101 250000
2003 "NE" "HAIL" "Injuries" 41.09 -100.47 1
2003 "NE" "HAIL" "Property damages" 40.985562004027 -99.8987595246555 12664500
2003 "NE" "HAIL" "Crop damages" 40.8281586847748 -98.4316940671908 6995000
2003 "NE" "THUNDERSTORM WIND" "Injuries" 41.1675 -97.4525 4
2003 "NE" "THUNDERSTORM WIND" "Property damages" 41.0076662523306 -97.5341702921069 6436000
2003 "NE" "THUNDERSTORM WIND" "Crop damages" 40.7849235474006 -97.3990214067278 1635000
2003 "NE" "TORNADO" "Fatalities" 41.195 -97.31 2
2003 "NE" "TORNADO" "Injuries" 40.09 -97.43 7
2003 "NE" "TORNADO" "Property damages" 41.1595223310246 -97.8443658944352 20935000
2003 "NE" "TORNADO" "Crop damages" 40.7721711992867 -97.8027552385198 4486000
2003 "NH" "THUNDERSTORM WIND" "Property damages" 42.58 -72.27 20000
2003 "NJ" "HAIL" "Property damages" 40.3672727272727 -74.28 110000
2003 "NJ" "THUNDERSTORM WIND" "Property damages" 40.0833333333333 -74.3211111111111 4500000
2003 "NJ" "TORNADO" "Fatalities" 39.59 -74.5 1
2003 "NJ" "TORNADO" "Property damages" 40.1461904761905 -74.4852380952381 2100000
2003 "NM" "HAIL" "Property damages" 35.1329032258065 -104.835483870968 31000
2003 "NM" "HAIL" "Crop damages" 31.58 -107.39 5000
2003 "NM" "THUNDERSTORM WIND" "Injuries" 35.05 -106.34 4
2003 "NM" "THUNDERSTORM WIND" "Property damages" 34.1352032520325 -105.306260162602 123000
2003 "NM" "TORNADO" "Property damages" 34.11 -103.2 20000
2003 "NV" "THUNDERSTORM WIND" "Injuries" 39.1 -119.47 2
2003 "NV" "THUNDERSTORM WIND" "Property damages" 37.77 -116.878909090909 55000
2003 "NY" "HAIL" "Property damages" 42.6520634920635 -78.1806349206349 63000
2003 "NY" "THUNDERSTORM WIND" "Fatalities" 40.39 -73.56 1
2003 "NY" "THUNDERSTORM WIND" "Injuries" 42.05 -77.25 2
2003 "NY" "THUNDERSTORM WIND" "Property damages" 42.4475248618785 -76.2275359116022 2715000
2003 "NY" "TORNADO" "Injuries" 42.135 -73.56 8
2003 "NY" "TORNADO" "Property damages" 42.220600814664 -73.9611965376782 1964000
2003 "OH" "HAIL" "Property damages" 40.0845617247408 -82.7841688808734 145274000
2003 "OH" "THUNDERSTORM WIND" "Fatalities" 39.14 -84.25 2
2003 "OH" "THUNDERSTORM WIND" "Injuries" 40.88 -82.0333333333333 6
2003 "OH" "THUNDERSTORM WIND" "Property damages" 40.5058708932609 -82.7485040165472 20789000
2003 "OH" "THUNDERSTORM WIND" "Crop damages" 41.2245098039216 -83.3532352941177 2040000
2003 "OH" "TORNADO" "Injuries" 40.4275 -81.4975 4
2003 "OH" "TORNADO" "Property damages" 40.5042613938642 -81.5157634332328 22556000
2003 "OH" "TORNADO" "Crop damages" 41.1655555555556 -82.4789814814815 108000
2003 "OK" "HAIL" "Property damages" 36.0849766202772 -95.5741004472441 21621300
2003 "OK" "HAIL" "Crop damages" 36.06 -98.05 50000
2003 "OK" "THUNDERSTORM WIND" "Injuries" 35.855 -95.24 2
2003 "OK" "THUNDERSTORM WIND" "Property damages" 35.5198891758597 -96.770769506775 5908460
2003 "OK" "TORNADO" "Injuries" 35.2693377483444 -97.2409271523179 151
2003 "OK" "TORNADO" "Property damages" 35.2303826328914 -97.2930194395451 394608000
2003 "OR" "HAIL" "Crop damages" 43.59 -117.1 2800000
2003 "OR" "THUNDERSTORM WIND" "Property damages" 45.1790909090909 -118.055151515152 33000
2003 "PA" "HAIL" "Property damages" 40.694479638009 -77.1229411764706 22100
2003 "PA" "THUNDERSTORM WIND" "Fatalities" 40.01 -75.19 1
2003 "PA" "THUNDERSTORM WIND" "Injuries" 40.3677777777778 -78.9055555555556 9
2003 "PA" "THUNDERSTORM WIND" "Property damages" 40.5039379084967 -77.9886321195145 4284000
2003 "PA" "TORNADO" "Property damages" 41.4268902827982 -78.2968902827982 47030000
2003 "RI" "THUNDERSTORM WIND" "Property damages" 41.4275 -71.29 20000
2003 "SC" "HAIL" "Injuries" 34.48 -82.28 1
2003 "SC" "HAIL" "Property damages" 34.5184053156146 -82.0871096345515 301000
2003 "SC" "THUNDERSTORM WIND" "Injuries" 33.5166666666667 -80.5544444444444 9
2003 "SC" "THUNDERSTORM WIND" "Property damages" 34.3526449275362 -81.0273490338164 1656000
2003 "SC" "TORNADO" "Injuries" 33.7125 -80.0525 4
2003 "SC" "TORNADO" "Property damages" 34.1006684491979 -81.3006417112299 1122000
2003 "SD" "HAIL" "Property damages" 44.2629281396911 -102.832907991941 1489000
2003 "SD" "THUNDERSTORM WIND" "Injuries" 43.315 -98.4825 4
2003 "SD" "THUNDERSTORM WIND" "Property damages" 43.4960513326752 -98.1498000987167 4052000
2003 "SD" "THUNDERSTORM WIND" "Crop damages" 45.2566666666667 -102.355 30000
2003 "SD" "TORNADO" "Injuries" 43.8014285714286 -97.2714285714286 7
2003 "SD" "TORNADO" "Property damages" 43.6132754800591 -97.2558345642541 13540000
2003 "TN" "HAIL" "Property damages" 35.609841221374 -87.8814992366412 65500
2003 "TN" "THUNDERSTORM WIND" "Fatalities" 35.565 -88.005 2
2003 "TN" "THUNDERSTORM WIND" "Injuries" 35.7407142857143 -86.1125 28
2003 "TN" "THUNDERSTORM WIND" "Property damages" 35.2166798902722 -89.1095838784554 47390000
2003 "TN" "TORNADO" "Fatalities" 35.3725 -88.7141666666667 12
2003 "TN" "TORNADO" "Injuries" 35.4118095238095 -88.742 105
2003 "TN" "TORNADO" "Property damages" 35.7371931711251 -88.7058570596406 111585000
2003 "TX" "HAIL" "Injuries" 30.0325 -97.4883333333333 12
2003 "TX" "HAIL" "Property damages" 28.373470355174 -97.7570329621917 85120250
2003 "TX" "HAIL" "Crop damages" 33.4247886831994 -101.923666317383 42945000
2003 "TX" "THUNDERSTORM WIND" "Fatalities" 32.845 -96.455 2
2003 "TX" "THUNDERSTORM WIND" "Injuries" 31.2522222222222 -98.0933333333333 18
2003 "TX" "THUNDERSTORM WIND" "Property damages" 29.0834380029147 -98.6809517897222 69749650
2003 "TX" "THUNDERSTORM WIND" "Crop damages" 34.22 -101.45 150000
2003 "TX" "TORNADO" "Injuries" 29.343085106383 -95.6125531914894 94
2003 "TX" "TORNADO" "Property damages" 31.0804527136292 -95.3427273266425 24617770
2003 "TX" "TORNADO" "Crop damages" 32.5 -97.15 2000
2003 "UT" "THUNDERSTORM WIND" "Property damages" 40.8115018315018 -112.169230769231 273000
2003 "UT" "THUNDERSTORM WIND" "Crop damages" 41.12 -111.58 20000
2003 "UT" "TORNADO" "Property damages" 40.03 -111.44 2000
2003 "VA" "HAIL" "Property damages" 37.2102139037433 -78.5820320855615 187000
2003 "VA" "HAIL" "Crop damages" 37.58 -76.46 5000
2003 "VA" "THUNDERSTORM WIND" "Fatalities" 37.46 -78.26 1
2003 "VA" "THUNDERSTORM WIND" "Injuries" 38.6583333333333 -77.48 6
2003 "VA" "THUNDERSTORM WIND" "Property damages" 37.5039053239641 -78.453547225487 1999450
2003 "VA" "TORNADO" "Injuries" 37.17 -77.59 2
2003 "VA" "TORNADO" "Property damages" 38.2051436388509 -77.6208891928865 731000
2003 "VT" "THUNDERSTORM WIND" "Injuries" 43.23 -72.37 1
2003 "VT" "THUNDERSTORM WIND" "Property damages" 43.5803249097473 -72.627833935018 277000
2003 "VT" "TORNADO" "Property damages" 42.51375 -73.121875 160000
2003 "WA" "HAIL" "Injuries" 47.2736363636364 -117.728181818182 11
2003 "WA" "HAIL" "Property damages" 47.4 -117.25 50000
2003 "WA" "THUNDERSTORM WIND" "Property damages" 47.3184210526316 -118.128947368421 19000
2003 "WA" "TORNADO" "Property damages" 46.56 -122.36 5000
2003 "WI" "HAIL" "Property damages" 42.5231161473088 -89.1478186968838 52950
2003 "WI" "HAIL" "Crop damages" 42.9208672086721 -88.6368834688347 92250
2003 "WI" "THUNDERSTORM WIND" "Injuries" 43.43 -91.15 1
2003 "WI" "THUNDERSTORM WIND" "Property damages" 43.2081876377374 -89.1662136635534 476450
2003 "WI" "THUNDERSTORM WIND" "Crop damages" 43.1427272727273 -89.300404040404 49500
2003 "WI" "TORNADO" "Injuries" 42.41 -90.24 1
2003 "WI" "TORNADO" "Property damages" 42.5206666666667 -90.0578095238095 525000
2003 "WV" "HAIL" "Property damages" 37.44 -81.41 2000
2003 "WV" "THUNDERSTORM WIND" "Injuries" 38.5114285714286 -81.2028571428571 7
2003 "WV" "THUNDERSTORM WIND" "Property damages" 38.5891085392556 -80.0774757585236 1598500
2003 "WV" "TORNADO" "Property damages" 39.15 -81.39 1500000
2003 "WY" "HAIL" "Property damages" 44.1641968060122 -105.288155237201 17032000
2003 "WY" "THUNDERSTORM WIND" "Property damages" 44.19 -105.32 1e+05
2004 "AL" "HAIL" "Property damages" 32.4379562043796 -87.0986131386861 137000
2004 "AL" "THUNDERSTORM WIND" "Fatalities" 34.55 -87.59 1
2004 "AL" "THUNDERSTORM WIND" "Injuries" 32.32 -85.54 1
2004 "AL" "THUNDERSTORM WIND" "Property damages" 32.5247941787942 -86.4096285516286 3607500
2004 "AL" "THUNDERSTORM WIND" "Crop damages" 32.5228571428571 -87.8914285714286 2100000
2004 "AL" "TORNADO" "Fatalities" 33.35 -86 1
2004 "AL" "TORNADO" "Injuries" 32.3723076923077 -87.0215384615385 13
2004 "AL" "TORNADO" "Property damages" 32.597358490566 -86.7412254810387 5353000
2004 "AR" "HAIL" "Property damages" 35.6264431934493 -90.8183828045036 19540
2004 "AR" "THUNDERSTORM WIND" "Injuries" 33.532 -92.952 10
2004 "AR" "THUNDERSTORM WIND" "Property damages" 34.2189906262736 -92.5119942942535 1840250
2004 "AR" "TORNADO" "Injuries" 34.3 -92.27 11
2004 "AR" "TORNADO" "Property damages" 34.3338987601674 -91.4357490326147 12663000
2004 "AR" "TORNADO" "Crop damages" 35.6516666666667 -90.1525 12000
2004 "AZ" "HAIL" "Crop damages" 32.49 -109.43 6000
2004 "AZ" "THUNDERSTORM WIND" "Injuries" 34.33 -112.28 1
2004 "AZ" "THUNDERSTORM WIND" "Property damages" 33.0996986817326 -111.617947269303 531000
2004 "CA" "HAIL" "Property damages" 33.84 -116.24 20000
2004 "CA" "THUNDERSTORM WIND" "Property damages" 32.5707992733878 -117.081289736603 5505000
2004 "CA" "TORNADO" "Property damages" 33.7917391304348 -117.906956521739 23000
